latent_key,rollout_id,trial_id,chunk_id,group,dominant_failure_mode,centroid_mode,cos_success_centroid,cos_bowl_centroid,margin_success_minus_bowl,nearest_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_022,22,4,natural_success,success,chunk_aligned,0.8600721092432224,0.8290159525935568,0.031056156649665656,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,0,natural_success,success,chunk_aligned,0.8877978064624368,0.8743771080931391,0.013420698369297712,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,1,natural_success,success,chunk_aligned,0.9255767565156277,0.9224005791781109,0.003176177337516739,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,2,natural_success,success,chunk_aligned,0.8743191534458734,0.8861725696952956,-0.011853416249422155,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,3,natural_success,success,chunk_aligned,0.827831969035516,0.8428580477359218,-0.015026078700405732,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,4,natural_success,success,chunk_aligned,0.8435574061781907,0.8347240911122853,0.008833315065905456,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,0,natural_failure,wrong_receptacle,chunk_aligned,0.9037239508060808,0.9082443325013863,-0.004520381695305442,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,1,natural_failure,wrong_receptacle,chunk_aligned,0.8968200173252179,0.8888573491182771,0.007962668206940804,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,2,natural_failure,wrong_receptacle,chunk_aligned,0.9196173776043759,0.9251592744361632,-0.005541896831787296,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,3,natural_failure,wrong_receptacle,chunk_aligned,0.8430146379150336,0.8702815741231384,-0.02726693620810483,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,4,natural_failure,wrong_receptacle,chunk_aligned,0.8236818571815524,0.8571842861247597,-0.03350242894320732,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,0,natural_failure,wrong_receptacle,chunk_aligned,0.8744344593920896,0.8984478503525741,-0.024013390960484493,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,1,natural_failure,wrong_receptacle,chunk_aligned,0.9251689396331303,0.9274293765548625,-0.0022604369217321674,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,2,natural_failure,wrong_receptacle,chunk_aligned,0.8857269056920241,0.9042065949414025,-0.018479689249378484,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,3,natural_failure,wrong_receptacle,chunk_aligned,0.7910090208098908,0.8405232009784618,-0.04951418016857101,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,4,natural_failure,wrong_receptacle,chunk_aligned,0.7954210732520026,0.8584422011815985,-0.06302112792959591,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,0,natural_success,success,chunk_aligned,0.9058953868841342,0.9147846869127363,-0.00888930002860211,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,1,natural_success,success,chunk_aligned,0.92865761399087,0.9351458625085146,-0.006488248517644624,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,2,natural_success,success,chunk_aligned,0.9360741868166398,0.9151148803655414,0.020959306451098336,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,3,natural_success,success,chunk_aligned,0.8768650064569862,0.870615897196781,0.006249109260205166,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,4,natural_success,success,chunk_aligned,0.8219726586613681,0.7691797625750352,0.052792896086332974,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,0,natural_success,success,chunk_aligned,0.875222677790015,0.8792660719190777,-0.004043394129062738,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,1,natural_success,success,chunk_aligned,0.9386700103501315,0.9261051538268517,0.012564856523279877,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,2,natural_success,success,chunk_aligned,0.9402553006600116,0.9340611109137673,0.006194189746244305,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,3,natural_success,success,chunk_aligned,0.8788183734466207,0.8405628947079877,0.038255478738633,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,4,natural_success,success,chunk_aligned,0.8253961322209631,0.7810107447421106,0.044385387478852456,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_028,28,0,natural_failure,wrong_receptacle,chunk_aligned,0.8732563872233384,0.8842574170259189,-0.011001029802580442,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_028,28,1,natural_failure,wrong_receptacle,chunk_aligned,0.9459720771372297,0.9428237488164927,0.0031483283207370816,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_028,28,2,natural_failure,wrong_receptacle,chunk_aligned,0.8943290792970288,0.9062069092114098,-0.011877829914381022,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_028,28,3,natural_failure,wrong_receptacle,chunk_aligned,0.8902166848841244,0.9048247556749227,-0.014608070790798289,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_028,28,4,natural_failure,wrong_receptacle,chunk_aligned,0.8639942714042228,0.8642521939223673,-0.0002579225181444933,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_029,29,0,natural_failure,wrong_receptacle,chunk_aligned,0.872570497434712,0.8852165519750038,-0.012646054540291773,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_029,29,1,natural_failure,wrong_receptacle,chunk_aligned,0.9324232322118249,0.9215995646588435,0.010823667552981364,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_029,29,2,natural_failure,wrong_receptacle,chunk_aligned,0.9165901235677314,0.9332358945412143,-0.016645770973482854,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_029,29,3,natural_failure,wrong_receptacle,chunk_aligned,0.8963665454160041,0.885276975988122,0.011089569427882084,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_029,29,4,natural_failure,wrong_receptacle,chunk_aligned,0.7896163442203377,0.8507632640697225,-0.061146919849384807,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_030,30,0,natural_failure,wrong_receptacle,chunk_aligned,0.8549862036702212,0.8749516666215869,-0.019965462951365698,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_030,30,1,natural_failure,wrong_receptacle,chunk_aligned,0.91200443606428,0.9287227909391029,-0.01671835487482287,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_030,30,2,natural_failure,wrong_receptacle,chunk_aligned,0.9092991362763154,0.9087513444971087,0.0005477917792067188,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_030,30,3,natural_failure,wrong_receptacle,chunk_aligned,0.8762680716576684,0.8698600757308073,0.006407995926861143,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_030,30,4,natural_failure,wrong_receptacle,chunk_aligned,0.8383785598133409,0.8745813491520573,-0.03620278933871646,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_031,31,0,natural_failure,wrong_receptacle,chunk_aligned,0.8702285547374744,0.8714401126926052,-0.0012115579551308375,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_031,31,1,natural_failure,wrong_receptacle,chunk_aligned,0.9169644802692787,0.9213789256355751,-0.004414445366296427,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_031,31,2,natural_failure,wrong_receptacle,chunk_aligned,0.9196749269352004,0.927309106772958,-0.007634179837757604,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_031,31,3,natural_failure,wrong_receptacle,chunk_aligned,0.8700961429555116,0.8607795126437263,0.009316630311785312,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_031,31,4,natural_failure,wrong_receptacle,chunk_aligned,0.8952197834995408,0.88822183662812,0.006997946871420746,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_032,32,0,natural_failure,wrong_receptacle,chunk_aligned,0.8803340709250935,0.8947593017029196,-0.014425230777826092,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_032,32,1,natural_failure,wrong_receptacle,chunk_aligned,0.921684649026864,0.9211758873410762,0.0005087616857877286,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_032,32,2,natural_failure,wrong_receptacle,chunk_aligned,0.9184220189216912,0.9334590943783111,-0.01503707545661992,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_032,32,3,natural_failure,wrong_receptacle,chunk_aligned,0.8630358628885755,0.8803272730965092,-0.017291410207933677,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_032,32,4,natural_failure,wrong_receptacle,chunk_aligned,0.8745370483239365,0.892942173226545,-0.018405124902608483,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_033,33,0,natural_failure,wrong_receptacle,chunk_aligned,0.8495095064171575,0.8641838430379671,-0.014674336620809636,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_033,33,1,natural_failure,wrong_receptacle,chunk_aligned,0.9130581984222856,0.9202410119718423,-0.0071828135495566325,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_033,33,2,natural_failure,wrong_receptacle,chunk_aligned,0.8919241740012682,0.9018612699800815,-0.009937095978813315,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_033,33,3,natural_failure,wrong_receptacle,chunk_aligned,0.8654132041611189,0.9028203738897798,-0.03740716972866087,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_033,33,4,natural_failure,wrong_receptacle,chunk_aligned,0.8572992973297545,0.8564416182382033,0.0008576790915512111,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_034,34,0,natural_failure,wrong_receptacle,chunk_aligned,0.8840666555996491,0.9036822445505746,-0.01961558895092541,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_034,34,1,natural_failure,wrong_receptacle,chunk_aligned,0.9306564600040242,0.9354407792412048,-0.00478431923718059,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_034,34,2,natural_failure,wrong_receptacle,chunk_aligned,0.9195266104886746,0.9189377106796275,0.0005888998090470832,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_034,34,3,natural_failure,wrong_receptacle,chunk_aligned,0.8832738841342921,0.9031352630916278,-0.01986137895733575,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_034,34,4,natural_failure,wrong_receptacle,chunk_aligned,0.8373138564108211,0.8793471399807087,-0.04203328356988756,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_035,35,0,natural_failure,wrong_receptacle,chunk_aligned,0.911377983577541,0.9069943442510603,0.0043836393264806706,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_035,35,1,natural_failure,wrong_receptacle,chunk_aligned,0.9072146451203991,0.9285366372616746,-0.021321992141275503,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_035,35,2,natural_failure,wrong_receptacle,chunk_aligned,0.922451002489762,0.9372982724400791,-0.014847269950317155,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_035,35,3,natural_failure,wrong_receptacle,chunk_aligned,0.8742428130107716,0.8429350793319352,0.031307733678836325,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_035,35,4,natural_failure,wrong_receptacle,chunk_aligned,0.8678212915542547,0.8607969333195127,0.007024358234742012,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_036,36,0,natural_success,success,chunk_aligned,0.8742625637215998,0.8647069907144458,0.009555573007154039,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_036,36,1,natural_success,success,chunk_aligned,0.9081670721997123,0.9066058750874469,0.0015611971122653223,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_036,36,2,natural_success,success,chunk_aligned,0.9227593519244446,0.9165534779217381,0.006205874002706446,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_036,36,3,natural_success,success,chunk_aligned,0.8957311090490754,0.8978530651616508,-0.002121956112575374,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_036,36,4,natural_success,success,chunk_aligned,0.8724446661284282,0.8539174803119665,0.018527185816461733,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_037,37,0,natural_failure,wrong_receptacle,chunk_aligned,0.8805379925908254,0.8883514862069132,-0.007813493616087741,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_037,37,1,natural_failure,wrong_receptacle,chunk_aligned,0.8887367203999089,0.9073644913134624,-0.0186277709135535,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_037,37,2,natural_failure,wrong_receptacle,chunk_aligned,0.8915052501313774,0.8981840040106822,-0.006678753879304833,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_037,37,3,natural_failure,wrong_receptacle,chunk_aligned,0.9285430852716305,0.9341965591014929,-0.0056534738298623655,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_037,37,4,natural_failure,wrong_receptacle,chunk_aligned,0.8274453008046889,0.8273992621191029,4.603868558605839e-05,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_038,38,0,natural_success,success,chunk_aligned,0.8977058349102423,0.8783610425141996,0.019344792396042698,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_038,38,1,natural_success,success,chunk_aligned,0.9360236277212652,0.9354785449467673,0.0005450827744979403,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_038,38,2,natural_success,success,chunk_aligned,0.9255800742755769,0.9333599849109376,-0.007779910635360765,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_038,38,3,natural_success,success,chunk_aligned,0.8590221001003274,0.8594044552750897,-0.0003823551747622611,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_038,38,4,natural_success,success,chunk_aligned,0.859854852726269,0.862839725789339,-0.002984873063069937,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_039,39,0,natural_failure,wrong_receptacle,chunk_aligned,0.8722193014948885,0.890007372897031,-0.017788071402142558,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_039,39,1,natural_failure,wrong_receptacle,chunk_aligned,0.9136280809511809,0.931146084052388,-0.017518003101207102,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_039,39,2,natural_failure,wrong_receptacle,chunk_aligned,0.8659317169954344,0.8898704379749295,-0.02393872097949512,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_039,39,3,natural_failure,wrong_receptacle,chunk_aligned,0.8031347671866895,0.8311081866994039,-0.02797341951271437,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_039,39,4,natural_failure,wrong_receptacle,chunk_aligned,0.7445663798116215,0.7905596222427916,-0.04599324243117009,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_040,40,0,natural_success,success,chunk_aligned,0.8974671456840492,0.8893444118642501,0.00812273381979911,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_040,40,1,natural_success,success,chunk_aligned,0.9292870679914664,0.9076012489237686,0.021685819067697842,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_040,40,2,natural_success,success,chunk_aligned,0.9324480611192112,0.9148098620833729,0.017638199035838298,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_040,40,3,natural_success,success,chunk_aligned,0.9023130625766805,0.888147690093404,0.01416537248327654,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_040,40,4,natural_success,success,chunk_aligned,0.9015593794997667,0.8520119643204085,0.049547415179358234,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_041,41,0,natural_success,success,chunk_aligned,0.8368282212618134,0.838834928059037,-0.0020067067972235897,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_041,41,1,natural_success,success,chunk_aligned,0.8601864426520475,0.8416423608972459,0.0185440817548016,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_041,41,2,natural_success,success,chunk_aligned,0.8347979305986292,0.7976057269342106,0.037192203664418555,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_041,41,3,natural_success,success,chunk_aligned,0.7887332270818033,0.7234857729659279,0.0652474541158754,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_041,41,4,natural_success,success,chunk_aligned,0.8343434162790566,0.7936330195670938,0.04071039671196286,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_042,42,0,natural_success,success,chunk_aligned,0.9029243535351901,0.8815392937026172,0.021385059832572884,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_042,42,1,natural_success,success,chunk_aligned,0.9484403307764613,0.9337746967966463,0.014665633979815018,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_042,42,2,natural_success,success,chunk_aligned,0.8785468331203824,0.8614220311673191,0.017124801953063318,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_042,42,3,natural_success,success,chunk_aligned,0.9044469684618246,0.9025485053705788,0.00189846309124575,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_042,42,4,natural_success,success,chunk_aligned,0.8870426368796857,0.8629781556017717,0.02406448127791394,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_043,43,0,natural_failure,wrong_receptacle,chunk_aligned,0.8765148350051399,0.8811329027433342,-0.004618067738194287,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_043,43,1,natural_failure,wrong_receptacle,chunk_aligned,0.9194612076107875,0.9236349726865634,-0.004173765075775826,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_043,43,2,natural_failure,wrong_receptacle,chunk_aligned,0.8781680814851259,0.897107694196815,-0.01893961271168909,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_043,43,3,natural_failure,wrong_receptacle,chunk_aligned,0.816374991272522,0.8599634259461044,-0.04358843467358242,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_043,43,4,natural_failure,wrong_receptacle,chunk_aligned,0.8405616452908993,0.8485085960011407,-0.00794695071024143,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,44,0,natural_failure,wrong_receptacle,chunk_aligned,0.8554581208553542,0.8639478815610049,-0.008489760705650662,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,44,1,natural_failure,wrong_receptacle,chunk_aligned,0.9115612449562214,0.9108969977716777,0.0006642471845437203,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,44,2,natural_failure,wrong_receptacle,chunk_aligned,0.88943249520793,0.8896389298239034,-0.000206434615973361,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,44,3,natural_failure,wrong_receptacle,chunk_aligned,0.8515301282060933,0.8335653708553761,0.01796475735071723,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,44,4,natural_failure,wrong_receptacle,chunk_aligned,0.8132326719298372,0.7825362811075941,0.03069639082224307,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,45,0,natural_success,success,chunk_aligned,0.8828841884403051,0.8623972972140396,0.02048689122626557,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,45,1,natural_success,success,chunk_aligned,0.9238918206178786,0.9259220601640663,-0.002030239546187751,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,45,2,natural_success,success,chunk_aligned,0.9254611977456871,0.9278098705884273,-0.002348672842740207,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,45,3,natural_success,success,chunk_aligned,0.8846139172686164,0.9060584216222425,-0.021444504353626104,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,45,4,natural_success,success,chunk_aligned,0.882892880918972,0.8964589981909796,-0.013566117272007627,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_046,46,0,natural_success,success,chunk_aligned,0.8870538776250539,0.8606733897634109,0.026380487861643043,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_046,46,1,natural_success,success,chunk_aligned,0.9111672108837161,0.9079850988859242,0.0031821119977919476,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_046,46,2,natural_success,success,chunk_aligned,0.9271919761620733,0.9142334452782928,0.012958530883780517,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_046,46,3,natural_success,success,chunk_aligned,0.8988548703331748,0.8765262853645674,0.022328584968607346,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_046,46,4,natural_success,success,chunk_aligned,0.8547751567461113,0.8106871406328819,0.04408801611322932,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_047,47,0,natural_success,success,chunk_aligned,0.8668804001368402,0.8695416276467949,-0.002661227509954678,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_047,47,1,natural_success,success,chunk_aligned,0.9248222223843303,0.9072058240452394,0.0176163983390909,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_047,47,2,natural_success,success,chunk_aligned,0.9277750933823932,0.9300547788069136,-0.0022796854245203946,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_047,47,3,natural_success,success,chunk_aligned,0.8601627513495911,0.859246416685256,0.0009163346643350501,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_047,47,4,natural_success,success,chunk_aligned,0.8229541556733622,0.8402546468060593,-0.01730049113269716,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_048,48,0,natural_success,success,chunk_aligned,0.8812986677932558,0.8922357634621112,-0.010937095668855368,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_048,48,1,natural_success,success,chunk_aligned,0.9269728224449912,0.9171649658710764,0.009807856573914808,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_048,48,2,natural_success,success,chunk_aligned,0.9461162251179955,0.9332470144452694,0.012869210672726172,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_048,48,3,natural_success,success,chunk_aligned,0.8798234184049012,0.8614697084898985,0.018353709915002736,success_template
