latent_key,rollout_id,trial_id,group,dominant_failure_mode,num_chunks,mean_margin,min_margin,max_margin,negative_fraction,positive_fraction,zero_crossing_count,template_switch_count,persistent_negative,persistent_positive
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,natural_failure,wrong_receptacle,60,0.008438739316139794,-0.0686665665052183,0.0930945499676814,0.43333333333333335,0.5666666666666667,16,16,0,0
action_head_input,intervention_success_trial_009,9,intervention_recovered_success,intervention_recovered_success,31,-0.008585989188407703,-0.05892619136812077,0.03975402504777337,0.6451612903225806,0.3548387096774194,11,11,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,natural_success,success,22,-0.0032909535759781876,-0.05912027963817537,0.061508549941868294,0.5,0.5,7,7,0,0
action_head_input,intervention_success_trial_010,10,intervention_recovered_success,intervention_recovered_success,21,-0.015268394399564535,-0.06662399490185608,0.0635801558753249,0.5714285714285714,0.42857142857142855,5,5,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,natural_failure,wrong_receptacle,60,0.004368351688314454,-0.0748825517567281,0.09668601653084488,0.5333333333333333,0.4666666666666667,12,12,0,0
action_head_input,intervention_success_trial_011,11,intervention_recovered_success,intervention_recovered_success,22,-0.0017876242837505996,-0.04611283769832136,0.07422838233364887,0.5454545454545454,0.45454545454545453,7,7,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_012,12,natural_failure,wrong_receptacle,60,0.0030875952975186797,-0.09168294145729028,0.09548762912132847,0.43333333333333335,0.5666666666666667,18,18,0,0
action_head_input,intervention_success_trial_012,12,intervention_recovered_success,intervention_recovered_success,18,-0.02204707608912396,-0.08885935993312694,0.029320461911798046,0.6666666666666666,0.3333333333333333,6,6,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_013,13,natural_failure,wrong_receptacle,60,-0.0023838555268944693,-0.07637422212463124,0.06844345078924705,0.5166666666666667,0.48333333333333334,15,15,0,0
action_head_input,intervention_success_trial_013,13,intervention_unrecovered_failure,intervention_unrecovered_failure,60,-0.0034785808944095627,-0.083565713037772,0.0968787913956087,0.6,0.4,13,13,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,14,natural_failure,wrong_receptacle,60,0.0038219843686820667,-0.0616884066003377,0.08405950849609575,0.5333333333333333,0.4666666666666667,17,17,0,0
action_head_input,intervention_success_trial_014,14,intervention_recovered_success,intervention_recovered_success,27,-0.004807633762522443,-0.05411228358392518,0.0623351180095027,0.6296296296296297,0.37037037037037035,8,8,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_015,15,natural_failure,wrong_receptacle,60,0.007033830364578247,-0.08617398959734737,0.09324594279347403,0.48333333333333334,0.5166666666666667,17,17,0,0
action_head_input,intervention_success_trial_015,15,intervention_unrecovered_failure,intervention_unrecovered_failure,60,0.0049839553891493004,-0.0762566608816802,0.07465324472623115,0.4166666666666667,0.5833333333333334,17,17,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_016,16,natural_success,success,21,0.00018408789223131936,-0.052746255599847594,0.082178208267963,0.47619047619047616,0.5238095238095238,6,6,0,0
action_head_input,intervention_success_trial_016,16,intervention_recovered_success,intervention_recovered_success,29,-0.00415905819209516,-0.044718895948684945,0.039053060803296624,0.5862068965517241,0.41379310344827586,13,13,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_017,17,natural_failure,wrong_receptacle,60,0.009987155858649602,-0.07483341411875699,0.08718277891111643,0.4,0.6,17,17,0,0
